FeatureIdx,Average Feature Area_small,Average Feature Area_mod,Average Feature Area_large,Maximum Inscribed Circle Radius_small,Maximum Inscribed Circle Radius_mod,Maximum Inscribed Circle Radius_large,Variance Feature Orientation_small,Variance Feature Orientation_mod,Variance Feature Orientation_large,Std Dev Inscribed Circle Radius_small,Std Dev Inscribed Circle Radius_mod,Std Dev Inscribed Circle Radius_large,Maximum Feature Area_small,Maximum Feature Area_mod,Maximum Feature Area_large,Feature Unit Cell Size_small,Feature Unit Cell Size_mod,Feature Unit Cell Size_large,Average
1877,0.9157494983041892,0.0,0.0,0.7226795253474119,0.0,0.0,0.0,0.03723522412811646,0.9971740955187588,0.570741171070136,0.0,0.0,0.8671279742058322,0.0,0.0,1.0,0.0,0.0,45.75
1878,0.6397701452718534,0.004172768422094889,0.0,0.22117883054638257,0.28108059807585967,0.0,1.0,0.0,0.0,0.4450962505204428,0.0,0.0,0.8380249811860001,0.0,0.0,1.0,0.0,0.0,17.75
1879,0.14991185616846464,0.4536073609080742,0.0,0.0,0.0,0.3295428746991876,0.2708606424302467,0.7291393575697532,0.0,0.0,0.0,0.20570905126983008,0.07194797811816726,0.6798482416459944,0.0,0.0,0.0,1.0,22.58333333
1880,0.0,0.9520403264522324,0.00021366650819790015,0.0,0.4158388162894975,0.032652052222369755,0.0,0.9039767380764369,0.01845337133092419,0.0,0.011736504413330753,0.07126158753764296,0.03724748429816774,0.7767401138187655,0.0,0.0,1.0,0.0,17.91666667
1881,0.9676698522242209,0.0,0.0,0.0,0.0,0.7610200015616368,0.0,0.8270478407712976,0.05985660748654817,0.0,0.0,0.5054268841644449,0.868387307127851,0.0,0.0,0.0,0.0,1.0,77.08333333
1882,0.0,0.0,0.23867669065428485,0.05550255604303684,0.6411742522546062,0.0,1.0,0.0,0.0,0.1169863092585156,0.4135994364850627,0.0,0.0,0.0,0.20381491036506555,0.0,1.0,0.0,12.0
1883,0.7604594917817075,0.0,0.0,0.14537940542600683,0.4174013728759453,0.0,1.0,0.0,0.0,0.5364568783161727,0.0,0.0,0.8924720492614573,0.0,0.0,1.0,0.0,0.0,45.08333333
1884,0.0,0.0,0.6929635002617781,0.0013172558629132754,0.9447020646705414,0.0,1.0,0.0,0.0,0.0912452411949354,0.4824277363593398,0.0,0.0,0.0,0.667865922905853,0.0,0.0,1.0,13.66666667
1885,0.0,0.0,0.10005579456104562,0.0,0.0,0.4351098686680144,1.0,0.0,0.0,0.0,0.0,0.41704971196658014,0.0,0.07031095266389384,0.0741701069471716,0.0,0.0,1.0,17.58333333
1886,0.5649790630698426,0.030685665255622156,0.0,0.23854544795553762,0.2532221898732848,0.0,1.0,0.0,0.0,0.008988680432337798,0.8405788467908188,0.0,0.8027636593694782,0.0,0.0,1.0,0.0,0.0,33.25
1887,0.0,0.0,0.14462193782104063,0.05550255604303684,0.6411742522546062,0.0,1.0,0.0,0.0,0.1051062901091947,0.4432685887957408,0.0,0.0,0.0,0.11483342007078695,0.0,1.0,0.0,12.5
1888,0.5537604007395409,0.03466259978065125,0.0,0.4765001983106123,0.0,0.0,1.0,0.0,0.0,0.5147099290531321,0.0,0.0,0.7974744610969999,0.0,0.0,1.0,0.0,0.0,21.58333333
1889,0.17190601117903315,0.40562387135609207,0.0,0.853866821260489,0.0,0.0,1.0,0.0,0.0,0.9433956271749833,0.0,0.0,0.5472861509989468,0.09353567780534072,0.0,1.0,0.0,0.0,10.5
1890,0.0,0.0,0.1267357306892164,0.0,0.6656575386361754,0.010752574506401692,0.9164254135398551,0.08357458646014485,0.0,0.0,0.5459663799140814,0.01471104448516058,0.0,0.0,0.29548931660779126,0.0,0.0,1.0,14.0
1891,0.8722267977432551,0.0,0.0,0.5229260812408744,0.0,0.0,0.0,0.9278982745665192,0.010412718626256427,0.9568972657077944,0.0,0.0,0.8375842146632936,0.0,0.0,1.0,0.0,0.0,63.41666667
1892,0.6567338930213493,0.0,0.0,0.0,0.0,0.31952389772310147,0.0,0.6536182992562416,0.24000043005165478,0.0,0.0,0.45478589390097157,0.8214962365845054,0.0,0.0,0.0,1.0,0.0,22.08333333
1893,0.0,0.21805088814210274,0.051577647131905324,0.01665462760330152,0.8034479407529536,0.0,1.0,0.0,0.0,0.00376710187426874,0.9026944416541021,0.0,0.0,0.3870073281837988,0.03223955945772121,0.0,1.0,0.0,15.16666667
1894,0.0,0.5837974075852137,0.014615464841001919,0.0,0.4465870683839525,0.02924115713287223,0.0,0.6364355180657615,0.2644105967203796,0.0,0.8226016226757371,0.002250367464778075,0.0,0.0,0.09825137940845965,0.0,0.0,1.0,13.16666667
1895,0.0,0.0,0.7430062139523085,0.0,0.0,0.10604583819545695,1.0,0.0,0.0,0.0,0.060364922170920834,0.06260807668768847,0.0,0.0,0.7219991922709296,0.0,0.0,1.0,15.16666667
1896,0.6647936523844853,0.0,0.0,0.2044329327340531,0.30903190576207806,0.0,1.0,0.0,0.0,0.0008882502326824173,0.950747948283071,7.998197030684645e-06,0.8494973132975714,0.0,0.0,1.0,0.0,0.0,22.33333333
1897,0.7793824050690701,0.0,0.0,0.35797912807254056,0.08522592733654907,0.0,1.0,0.0,0.0,0.19728659036922097,0.23772728898004258,0.0,0.9009725464850831,0.0,0.0,1.0,0.0,0.0,26.66666667
1898,0.28643048674230753,0.237939633674434,0.0,0.5485601167845552,0.0,0.0,1.0,0.0,0.0,0.646852628490092,0.0,0.0,0.6414580586870059,0.03960640340179963,0.0,1.0,0.0,0.0,14.83333333
1899,0.06489143975664335,0.6390919253590159,0.0,0.0,0.19564388438135435,0.061814958347020756,0.0,0.13894637650960237,0.9613353149418643,0.0,0.1497242703422368,0.05132308890866127,0.14269804003267295,0.5412228221216986,0.0,0.0,1.0,0.0,19.5
1900,0.0,0.6631781084973596,0.009625937010637185,0.0,0.0,0.28261677031508625,0.0,0.149493125141085,0.955259542248822,0.0,0.0,0.20423519594420203,0.0,0.8196672608437314,0.0027936469327350397,0.0,0.0,1.0,14.25
1901,0.3696736768287651,0.12391435205090653,0.0,0.4765001983106123,0.0,0.0,1.0,0.0,0.0,0.3052591966294167,0.05087026988131207,0.0,0.7040783882343825,0.008705697342249156,0.0,1.0,0.0,0.0,14.75
1902,0.0,0.0,0.3184781444171896,0.619907808870354,0.0,0.0,1.0,0.0,0.0,0.7649492749290162,0.0,0.0,0.0,0.0,0.2812067500254404,0.0,1.0,0.0,6.125
1903,0.9683800455130303,0.0,0.0,0.8102142137059536,0.0,0.0,0.0,0.9662181746256648,0.002345792577804252,0.7488488029076824,0.0,0.0,0.9371236696944857,0.0,0.0,1.0,0.0,0.0,55.5
1904,0.0,0.8449351896303409,0.002051020832847914,0.0,0.33854130973865215,0.04184191538995811,0.7544821230357331,0.2455178769642669,0.0,0.0,0.5911268696069132,0.011879721814009245,0.0,0.7652010299069123,0.004731484593812626,0.0,0.0,1.0,11.25
1905,0.6107886009185742,0.014446515945086705,0.0,0.4274333834039935,0.0064596952079937426,0.0,1.0,0.0,0.0,0.30141514330901387,0.05705220177200122,0.0,0.8243612189820979,0.0,0.0,1.0,0.0,0.0,17.625
1906,0.1565337523006788,0.4391607188924237,0.0,0.0,0.5815658242351165,0.016721853945421545,0.15612883845148076,0.8438711615485193,0.0,0.0,0.7696208555900612,0.0038437353810652094,0.0,0.8250148544266191,0.0026441893347263815,0.0,0.0,1.0,27.0
1907,0.0,0.8233317330772923,0.002691263999163163,0.012383389733339712,0.8328745947304107,0.0,0.0,0.07602775975695275,0.988388463458869,0.04832294554343538,0.6231804947440315,0.0,0.0,0.7490592196474549,0.005454905162842796,0.0,1.0,0.0,10.5
1908,0.0,0.5448871819491119,0.01750906589848682,0.0,0.0,0.2140776251665389,1.0,0.0,0.0,0.0,0.0,0.2892486815154652,0.0,0.7241037829273124,0.006573322238889439,0.0,1.0,0.0,12.5
1909,0.6121909337098619,0.013949399129458069,0.0,0.4765001983106123,0.0,0.0,1.0,0.0,0.0,0.43905500423018046,0.0,0.0,0.8250223687661576,0.0,0.0,1.0,0.0,0.0,15.5
1910,0.7229640895271185,0.0,0.0,0.15787053416602376,0.3925391302277012,0.0,1.0,0.0,0.0,0.28533127442282585,0.08291796733395487,0.0,0.8756284714294581,0.0,0.0,1.0,0.0,0.0,19.125
1911,0.9781860860715126,0.0,0.0,0.0,0.0,0.9972324111922203,0.0,0.9557501458760251,0.003979827638596637,0.0,0.0,0.9997752871717255,0.9902086865313051,0.0,0.0,0.0,0.0,1.0,50.0
1912,0.04363561781145721,0.7201823028635321,0.0,0.0,0.0,0.3493313893138671,0.93626425007194,0.06373574992805987,0.0,0.0,0.0,0.3897143171836524,0.0,0.9159239453357101,0.0006555821695167458,0.0,0.0,1.0,22.41666667
1913,0.8729977312475558,0.0,0.0,0.08397596984129622,0.5577679806062866,0.0,0.0,0.8393324211900597,0.05167363341388974,0.015856905319684013,0.7850382327767328,0.0,0.5328562661197116,0.1066686122865898,0.0,0.0,1.0,0.0,43.5
1914,0.0,0.2272683629380701,0.05039742314856567,0.0,0.4998695004676293,0.023912644238350496,1.0,0.0,0.0,0.0,0.12417090591055194,0.05444504945712836,0.0,0.39651416122004357,0.03127830202081859,0.0,1.0,0.0,16.5
1915,0.0012233260037499104,0.9476478529477075,1.5441309406990683e-05,0.7391818561510944,0.0,0.0,1.0,0.0,0.0,0.7020728401750795,0.0,0.0,0.23017793787535423,0.4154384940901795,0.0,1.0,0.0,0.0,11.91666667
1916,0.3289937468317632,0.17963711411127292,0.0,0.8102142137059536,0.0,0.0,1.0,0.0,0.0,0.9837521598420788,0.0,0.0,0.6734765982293297,0.023806494873613186,0.0,1.0,0.0,0.0,17.66666667
1917,0.9047111322198943,0.0,0.0,0.3791246598986396,0.05837814143977712,0.0,0.5438416205467225,0.45615837945327753,0.0,0.7795296459046744,0.0,0.0,0.8573681440601878,0.0,0.0,1.0,0.0,0.0,25.41666667
1918,0.0,0.0,0.16186044596302085,0.40158408587277705,0.034240503033625844,0.0,1.0,0.0,0.0,0.5806041553468926,0.0,0.0,0.0,0.0,0.1308878107992582,0.0,1.0,0.0,9.583333333
1919,0.6647936523844853,0.0,0.0,0.2580267818831167,0.22358077301733065,0.0,1.0,0.0,0.0,0.7118265628698073,0.0,0.0,0.8494973132975714,0.0,0.0,1.0,0.0,0.0,32.58333333
1920,0.0,0.413538166106577,0.029047356326781914,0.0,0.30431247429662717,0.04616878941601298,1.0,0.0,0.0,0.0,0.26128694362875765,0.03878992654101112,0.0,0.5886314121608239,0.01455864956191829,0.0,1.0,0.0,18.75
1921,0.726468332728482,0.0,0.0,0.0,0.3895990624749041,0.03561728389469374,0.0,0.7228005804718509,0.15369670917889577,0.0,0.0,0.07507550095835923,0.6270072134068421,0.0467373355693882,0.0,0.0,1.0,0.0,17.5
1922,0.0,0.0,0.11147347313483777,0.0,0.0,0.7353597907711387,1.0,0.0,0.0,0.0,0.0,0.6225900134305297,0.0,0.007823331352743122,0.08444735502804968,0.0,0.0,1.0,22.75
1923,0.1496753598780284,0.45412331240863313,0.0,0.5229260812408744,0.0,0.0,1.0,0.0,0.0,0.24722494547997995,0.14630898926218613,0.0,0.5171437248067666,0.12096891872172771,0.0,1.0,0.0,0.0,12.0
1924,0.0,0.0,0.8652671332335273,0.0,0.9742263703439855,0.0001303290372846499,1.0,0.0,0.0,0.05122300875013095,0.6112334393757372,0.0,0.0,0.0,0.8542538892260968,0.0,0.0,1.0,11.25
1925,0.0,0.0,0.688022650802683,0.0,0.7239086966147933,0.007324206141434526,1.0,0.0,0.0,4.8918118863742425e-05,0.9780244231046198,2.828475746969374e-05,0.0,0.0,0.6625210803892057,0.0,0.0,1.0,11.83333333
1926,0.6965070533568245,0.0,0.0,0.0,0.0,0.3493313893138671,0.0,0.7849325300346123,0.0925703336700744,0.0,0.0,0.25187501098334186,0.6295573625739297,0.045478935775107865,0.0,0.0,0.0,1.0,48.16666667
1927,0.08203742081326934,0.6016854415684922,0.0,0.6814306158179845,0.0,0.0,1.0,0.0,0.0,0.537957687882197,0.0,0.0,0.4254337897965163,0.20443601342477746,0.0,1.0,0.0,0.0,12.25
1928,0.0,0.9459753560569688,0.00028489454927759286,0.0,0.0,0.19073138406036957,0.0,0.8858567132781514,0.02611525299665847,0.0,0.0,0.16628090659377803,0.0,0.7658942364824718,0.004700417452811331,0.0,0.0,1.0,21.25
1929,0.0,0.0,0.9158803473847233,0.0,0.8077446954965953,0.0036288636811128002,1.0,0.0,0.0,0.0,0.6858648969420497,0.007055539593230596,0.0,0.0,0.9090043011133572,0.0,0.0,1.0,11.66666667
1930,0.0,0.784877580412866,0.0039461395941055065,0.1316571009422471,0.4458200730385333,0.0,0.89065051679645,0.10934948320354987,0.0,0.10514336965375791,0.44317598636459754,0.0,0.0,0.8992869875222816,0.0009328989882735994,0.0,1.0,0.0,11.41666667
1931,0.0,0.6652424387902065,0.00950935579969268,0.0,0.0,0.8088878205644809,0.0,0.7244750570690738,0.15184537792641775,0.0,0.0,0.6707288686546364,0.0,0.36353733412556943,0.03479612042229066,0.0,0.0,1.0,16.16666667
1932,0.17214250746946935,0.4051079198555331,0.0,0.5229260812408744,0.0,0.0,1.0,0.0,0.0,0.43793505549924416,0.0,0.0,0.5476068151073743,0.09324383481686851,0.0,1.0,0.0,0.0,15.58333333
1933,0.0964636945298788,0.5702124000343964,0.0,0.6609130013571026,0.0,0.0,1.0,0.0,0.0,0.4621965848754985,0.0,0.0,0.4449943004105907,0.18663359112797312,0.0,1.0,0.0,0.0,9.083333333
1934,0.0,0.0,0.28781632664488116,0.0,0.0,0.2383232112608391,1.0,0.0,0.0,0.0,0.0,0.11971258000191987,0.0,0.0,0.2513182918106714,0.0,0.0,1.0,13.875
1935,0.00014578380713402262,0.9557865408069408,0.00013990032665398415,0.10678595972569235,0.5012148294754836,0.0,0.7997667835108698,0.2002332164891302,0.0,0.10980413128913569,0.4315362032038361,0.0,0.0,0.8111507229154288,0.0030954215447716225,0.0,1.0,0.0,15.5
1936,0.0,0.0,0.18798574911023005,0.09566232834766122,0.5274042328371287,0.0,1.0,0.0,0.0,0.16808373142863392,0.29592782370142123,0.0,0.0,0.0,0.15546449219661213,0.0,1.0,0.0,6.833333333
1937,0.20820951023572534,0.3450855619571773,0.0,0.0,0.4998695004676293,0.023912644238350496,0.0,0.5899336820282247,0.3363455870644125,0.0,0.47281154023931105,0.01980580269880111,0.13031689439832594,0.5590252444185029,0.0,0.0,1.0,0.0,17.25
1938,0.028094932413879385,0.8034224782870409,0.0,0.0,0.4465870683839525,0.02924115713287223,0.029364567465487233,0.9684148061754121,2.215248701273579e-05,0.0,0.2083222064757957,0.04446351326015605,0.041715590183117456,0.7598132204873778,0.0,0.0,1.0,0.0,12.83333333
1939,0.025076700125920292,0.8195889586378864,0.0,0.0034632577676576375,0.9164630917181498,0.0,0.9044759978787089,0.09552400212129096,0.0,0.016668593613453776,0.7784744310720048,0.0,0.0,0.9278074866310161,0.0004574987275475648,0.0,1.0,0.0,14.5
1940,0.9672353260672518,0.0,0.0,0.49720760256918106,0.0,0.0,0.9933695480686746,0.0066304519313254325,0.0,0.428913753342563,0.0,0.0,0.9575248630311877,0.0,0.0,1.0,0.0,0.0,42.08333333
1941,0.0,0.0,0.30999420625869367,0.0,0.0,0.13589460011547283,1.0,0.0,0.0,0.0,0.0,0.15408846831704553,0.0,0.0,0.2729231184808015,0.0,0.0,1.0,11.5
1942,0.0,0.6736437830052808,0.009034897383058073,0.0,0.0,0.2383232112608391,0.0,0.6358742841142431,0.2652213709980782,0.0,0.0,0.09277720073145714,0.0,0.00013566778999337,0.08596287371422794,0.0,0.0,1.0,18.75
1943,0.1994206364709423,0.35712443030355095,0.0,0.5709498496117117,0.0,0.0,1.0,0.0,0.0,0.48746268983780233,0.0,0.0,0.5760042300650873,0.07190533145499492,0.0,1.0,0.0,0.0,14.08333333
1944,0.0,0.0,0.22504736418897842,0.0,0.017012811088840285,0.09549027989957465,1.0,0.0,0.0,0.0,0.0,0.13190509165958209,0.0,0.0,0.19073777748442003,0.0,0.0,1.0,22.125
1945,0.0,0.46313010081613054,0.024356493581907935,0.0,0.0,0.5295307061966119,0.9440468730472433,0.05595312695275656,0.0,0.0,0.0,0.5048285608599902,0.0,0.0,0.09760823686462584,0.0,0.0,1.0,15.66666667
1946,0.0,0.07767642822851656,0.07179435535062871,0.0,0.614487717300408,0.014285483988868771,1.0,0.0,0.0,0.0,0.5588538896500518,0.01390306612313834,0.0,0.24222618340265398,0.049303834186007325,0.0,1.0,0.0,18.58333333
1947,0.0,0.0,0.4174550488965882,0.0,0.0,0.12984587444902976,1.0,0.0,0.0,0.0,0.0,0.08005402596812125,0.0,0.0,0.3786347377141155,0.0,0.0,1.0,20.66666667
1948,0.13264762696662052,0.4912718204488774,0.0,0.4765001983106123,0.0,0.0,1.0,0.0,0.0,0.24766109123201188,0.14553905262814648,0.0,0.4940559089999903,0.14198161389172625,0.0,1.0,0.0,0.0,19.0
1949,0.0,0.0,0.10066646452542559,0.0,0.9416152638468267,0.00042393593963725853,1.0,0.0,0.0,0.0,0.7638691107789525,0.004016715995518588,0.0,0.06684491978609625,0.07471568812323995,0.0,1.0,0.0,12.75
1950,0.8374652361316692,0.0,0.0,0.0,0.0,0.6987159665985901,0.0,0.7639555282822235,0.11149682545038064,0.0,0.0,0.40739824118791773,0.6437248579466394,0.03848782580688377,0.0,0.0,0.0,1.0,53.66666667
1951,0.8700191245263961,0.0,0.0,0.0,0.5815658242351165,0.016721853945421545,0.5332178970906746,0.46678210290932537,0.0,0.0,0.6645617917364532,0.008018660528922956,0.7423786457586846,0.0,0.0,0.0,1.0,0.0,64.66666667
1952,0.0,0.6477836453832616,0.010495325575975248,0.0,0.0,0.22219419051972145,0.873018059341717,0.126981940658283,0.0,0.0,0.11759381221250692,0.055286490836265655,0.0,0.0,0.1632687063436736,0.0,0.0,1.0,12.625
1953,0.0,0.8533205312850053,0.0018250396081430824,0.0,0.0,0.5295307061966119,0.0,0.921794809619268,0.012295872757348543,0.0,0.0,0.2620288773769607,0.0,0.8452168746286394,0.0021178996831487237,0.0,0.0,1.0,16.75
1954,0.0,0.0,0.9593084130317384,0.0,0.8602489441178756,0.0019167416071148385,1.0,0.0,0.0,0.004830002391857168,0.8871345461806205,0.0,0.0,0.0,0.9559821926395207,0.0,0.0,1.0,5.75
1955,0.8326469017297945,0.0,0.0,0.7749237127225491,0.0,0.0,0.0,0.4513073249245234,0.5926233262701158,0.9288904194594612,0.0,0.0,0.9005002966393261,0.0,0.0,1.0,0.0,0.0,4.875
1956,0.0,0.36572251560249636,0.03395533991691122,0.008431250392043965,0.8623421666809122,0.0,0.0,0.8982263805627263,0.02077874726592512,0.0011901431146694869,0.9409370838365044,7.014808730321779e-07,0.0,0.0,0.4771118489498202,0.0,0.0,1.0,34.16666667
1957,0.0,0.0,0.12116242501548538,0.0,0.7239086966147933,0.007324206141434526,1.0,0.0,0.0,0.0,0.6447631787699296,0.009044649922231127,0.0,3.0461949248567735e-05,0.09325544607843399,0.0,1.0,0.0,14.75
1958,0.0,0.7686509841574652,0.00457219627874135,0.021732243222118367,0.7770353414607505,0.0,0.0,0.3437957892144015,0.7635472612682512,0.03244909416278259,0.6909122802568483,0.0,0.0,0.4715785304020598,0.024005328289830822,0.0,1.0,0.0,22.75
1959,0.020196154298581417,0.8457305013328746,0.0,0.826491865553619,0.0,0.0,1.0,0.0,0.0,0.8724191214596149,0.0,0.0,0.2932643447588164,0.342477746972129,0.0,1.0,0.0,0.0,12.66666667
1960,0.973928430581856,0.0,0.0,0.40158408587277705,0.034240503033625844,0.0,0.7890105252642343,0.21098947473576563,0.0,0.7000961764210132,0.0,0.0,0.9822707549488539,0.0,0.0,1.0,0.0,0.0,78.91666667
1961,0.026939013665299195,0.8096138962937482,0.0,0.7226795253474119,0.0,0.0,1.0,0.0,0.0,0.6346608577945834,0.0,0.0,0.31187988202529626,0.32204873777907483,0.0,1.0,0.0,0.0,10.33333333
1962,0.2702338479472049,0.2601255481984688,0.0,0.6409591569744023,0.0,0.0,1.0,0.0,0.0,0.7851658511025164,0.0,0.0,0.6292740126664755,0.045618757974472346,0.0,1.0,0.0,0.0,14.41666667
1963,0.8883533249559297,0.0,0.0,0.0034632577676576375,0.9164630917181498,0.0,0.1586192955315755,0.8413807044684245,0.0,0.0,0.9223183778105555,0.0005066058319062769,0.3007105596654084,0.3343061432949074,0.0,0.0,1.0,0.0,49.08333333
1964,0.18467681086258905,0.37776249032590886,0.0,0.5229260812408744,0.0,0.0,1.0,0.0,0.0,0.31983510654290365,0.034701436008063566,0.0,0.5646020128540291,0.07777615642784182,0.0,1.0,0.0,0.0,12.66666667
1965,0.0,0.042342774843975035,0.07738151369851046,0.0007596717087763943,0.9622392042034335,6.743189145286604e-06,1.0,0.0,0.0,0.0,0.8840034993837098,0.001031569936863997,0.0,0.20578332343038225,0.054138151584447736,0.0,1.0,0.0,8.666666667
1966,0.0,0.6018722995679309,0.013416976420333479,0.0,0.0,0.5179467140598905,0.7844930766092187,0.21550692339078123,0.0,0.0,0.0,0.34759138374610427,0.0,0.40810061398296693,0.030106769519593526,0.0,0.0,1.0,16.58333333
1967,0.12342427163960792,0.5113939289706764,0.0,0.7033404781045801,0.0,0.0,1.0,0.0,0.0,0.6538076455330388,0.0,0.0,0.4815500087713198,0.15336349044214212,0.0,1.0,0.0,0.0,10.08333333
1968,0.27400050813211246,0.2549660331928793,0.0,0.5485601167845552,0.0,0.0,1.0,0.0,0.0,0.23936328757211614,0.16018732786654524,0.0,0.6321075117410175,0.04422053598082753,0.0,1.0,0.0,0.0,9.666666667
1969,0.7571304607404122,0.0,0.0,0.0,0.0,0.33987488258326215,0.0,0.5867315451456881,0.3416064236141513,0.0,0.0,0.3283780587272981,0.631257462018655,0.04464000257892097,0.0,0.0,0.0,1.0,34.75
1970,0.0,0.4767162746039366,0.023103059574450285,0.0,0.6656575386361754,0.010752574506401692,1.0,0.0,0.0,0.0,0.6301518663935752,0.009801826778296725,0.0,0.6537928302634185,0.010290893339316215,0.0,1.0,0.0,12.91666667
1971,0.8095188966007958,0.0,0.0,0.7591311266261719,0.0,0.0,0.8810443583574075,0.11895564164259244,0.0,0.9068494187229598,0.0,0.0,0.7877775975974565,0.0,0.0,1.0,0.0,0.0,8.75
1972,0.0,0.6925108017282765,0.007976882634876902,0.2580267818831167,0.22358077301733065,0.0,0.16983317455139224,0.8301668254486078,0.0,0.3348148601727015,0.023638893973544055,0.0,0.0,0.4744503862150921,0.02374189395972076,0.0,1.0,0.0,11.25
1973,0.0,0.6990878540566491,0.0076642877028834395,0.0,0.4465870683839525,0.02924115713287223,0.674832635659682,0.325167364340318,0.0,0.0,0.19040047750393294,0.04656146181851996,0.0,0.4927708457120222,0.022063861132315475,0.0,1.0,0.0,10.16666667
1974,0.001292105292895605,0.9471283622332883,7.497116816757113e-06,0.0,0.22345047656138775,0.05758818727782367,0.8861139516928733,0.11388604830712662,0.0,0.0,0.0,0.07702989602930606,0.008383420773627371,0.8913847415303922,1.5511978406506023e-06,0.0,1.0,0.0,7.75
1975,0.21373394517359112,0.33751827328231093,0.0,0.5709498496117117,0.0,0.0,1.0,0.0,0.0,0.7151053347792874,0.0,0.0,0.5867715265483466,0.06659208787914461,0.0,1.0,0.0,0.0,11.0
1976,0.0,0.0,0.10113755278366156,0.0,0.5815658242351165,0.016721853945421545,1.0,0.0,0.0,0.0,0.3214975774062295,0.03274379006761532,0.0,0.06417112299465241,0.07513656503049268,0.0,1.0,0.0,14.16666667
1977,0.0,0.027396383421344157,0.0798301205997627,0.021732243222118367,0.7770353414607505,0.0,0.0,0.45893177653879863,0.5787013256116055,0.005680289210904353,0.8746871216023813,0.0,0.0,0.051495345612992675,0.07716327446497355,0.0,0.0,1.0,13.16666667
1978,0.0,0.5905424867978877,0.014158173849402524,0.23854544795553762,0.2532221898732848,0.0,0.0,0.8811646528283581,0.02826006053730499,0.1343983309179096,0.3701146646041253,0.0,0.0,0.11388393741334918,0.0673520016150355,0.0,1.0,0.0,10.25
1979,0.0,0.0,0.8112296929621174,0.1750444819630102,0.3607934716414022,0.0,1.0,0.0,0.0,0.3249916243187151,0.03089334970328027,0.0,0.0,0.0,0.7957992660135592,0.0,0.0,1.0,17.0
1980,0.05435997508995183,0.662739702467966,0.0,0.0007596717087763943,0.9622392042034335,6.743189145286604e-06,0.9230750883584566,0.0769249116415433,0.0,0.03847677859455936,0.6651928868165362,0.0,0.0,0.7971875618934443,0.0035901915482269503,0.0,1.0,0.0,39.0
1981,0.0,0.9462313970235238,0.0002818875607359667,0.7226795253474119,0.0,0.0,1.0,0.0,0.0,0.9237065983370818,0.0,0.0,0.11352885559342099,0.5931708740697504,0.0,1.0,0.0,0.0,10.16666667
1982,0.1520403227823906,0.4489637974030437,0.0,0.6609130013571026,0.0,0.0,1.0,0.0,0.0,0.7591670516198268,0.0,0.0,0.5203503658910411,0.11805048883700568,0.0,1.0,0.0,0.0,19.16666667
1983,0.39227363793821063,0.09295726201736966,0.0,0.35797912807254056,0.08522592733654907,0.0,1.0,0.0,0.0,0.08672997557920098,0.4955129789043186,0.0,0.7210793826816341,0.00031636538038025056,0.0,1.0,0.0,0.0,14.0
1984,0.007432884783008485,0.9140940751569353,0.0,0.0,0.6948040468494685,0.008974512242469387,0.9867758223365203,0.013224177663479691,0.0,0.0,0.9087688631495514,0.000619441339420326,0.0001446364361468739,0.9832576121227075,1.9317114803215462e-05,0.0,1.0,0.0,16.75
1985,0.0,0.757705232837254,0.004994506705063752,0.0,0.7239086966147933,0.007324206141434526,0.9725194656592983,0.027480534340701752,0.0,0.0,0.8445922640589473,0.0017883070600765668,0.0,0.39809863339275103,0.03111809244800149,0.0,1.0,0.0,18.875
1986,0.0,0.3029284685549688,0.041028188306752984,0.0,0.0,0.2383232112608391,0.0,0.10655653974729863,0.9772289616681898,0.0,0.0,0.11548032213254905,0.0,0.0,0.17404188727168105,0.0,0.0,1.0,15.5
1987,0.35227170677449215,0.14775131137672984,0.0,0.01665462760330152,0.8034479407529536,0.0,0.0,0.46845153758576863,0.5610436293809854,0.03095704355813384,0.6980512618596578,0.0,0.43024375142292803,0.20005836859769444,0.0,0.0,1.0,0.0,14.33333333
1988,0.0,0.0,0.41171465776176047,0.0,0.0,0.22219419051972145,1.0,0.0,0.0,0.0,0.019051265103012402,0.06995336735989807,0.0,0.0,0.372951122981377,0.0,0.0,1.0,15.16666667
1989,0.9422415769064968,0.0,0.0,0.5229260812408744,0.0,0.0,0.0,0.9154847540327841,0.014293929902096346,0.5621427492777276,0.0,0.0,0.9596972123216698,0.0,0.0,1.0,0.0,0.0,20.5
1990,0.0,0.0,0.8326342101545049,0.08397596984129622,0.5577679806062866,0.0,1.0,0.0,0.0,0.09128954512380491,0.48229934354609466,0.0,0.0,0.0,0.8189534692914976,0.0,0.0,1.0,7.0
1991,0.4069829019180947,0.08669415981644851,0.0,0.4274333834039935,0.0064596952079937426,0.0,1.0,0.0,0.0,0.22939955263747272,0.17777650419648267,0.0,0.7282741170320759,0.0,0.0,1.0,0.0,0.0,12.5
1992,0.0,0.0,0.15822161626278436,0.0002481662575774411,0.9788290790585664,1.3260995710249283e-05,1.0,0.0,0.0,0.0,0.49754406197401635,0.017986278227924854,0.0,0.0,0.1274805728059015,0.0,1.0,0.0,9.0
1993,0.0,0.7965914546327413,0.0034941933483920583,0.0,0.47500623432023614,0.026399096697169416,0.8054625974270139,0.19453740257298616,0.0,0.0,0.20414021372184407,0.04495306455752338,0.0,0.5191126955832839,0.019894687914242842,0.0,1.0,0.0,10.0
